id,created_at,favorite_count,retweet_count,text
989853948273135617,2018-04-27 13:09:06,107,46,"b'Sanders possesses a unique talent that, previously, has not quite been considered a talent: She can deaden a room https://t.co/vXuZ5thsX6 https://t.co/d8R5dYBkuy'"
989851713749348355,2018-04-27 13:00:13,27,14,"b'""We\xe2\x80\x99ve been censored,"" Diamond and Silk tell Congress https://t.co/UyZHI6cU6S https://t.co/WdtQPgAQz1'"
989849154544390144,2018-04-27 12:50:03,36,39,b'Trump hints at punishing countries if they don\xe2\x80\x99t back World Cup bid https://t.co/Pb1bPSbOhT via @BrentGriffiths https://t.co/nA8GjB6bVU'
989846639623000064,2018-04-27 12:40:04,113,43,"b'Democrats are outraged over the resignation of the House chaplain, alleging he was unjustly forced out by Republicans https://t.co/yxGPwXucb5 https://t.co/d0UZFbqyAL'"
989844163289124866,2018-04-27 12:30:13,196,40,b'MSNBC host Joy Reid will remain on the air amid a controversy over old posts expressing anti-gay views https://t.co/57AWHyp4SC https://t.co/iUggof7DBR'
989841606495883265,2018-04-27 12:20:04,62,26,"b'Trump says Cohen ""represented me"" in Stormy Daniels scandal https://t.co/23h1RLmJxm https://t.co/bPkG2UNqRO'"
989839100126597121,2018-04-27 12:10:06,155,145,"b'Trump backtracks, delays release of JFK assassination records until at least 2021 https://t.co/DsZZDjG5z6 https://t.co/kN4n8zLNi4'"
989836608999428098,2018-04-27 12:00:12,23,12,"b""Trump praises historic Korea summit but warns 'only time will tell' https://t.co/0wONpT0PDl https://t.co/HwLlLhUjfE"""
989834116345618432,2018-04-27 11:50:18,32,12,b'Nerdcast: Dr. Ronny Jackson won\xe2\x80\x99t be leading the VA. But the drama may be far from over. @PoliticoCharlie wonders if there could be repercussions for @JonTester and Democrats for how they handled the release of info surrounding Jackson allegations. https://t.co/UCOYRsLJId https://t.co/eAe7Lwz41l'
989831550899511296,2018-04-27 11:40:06,25,18,b'Trump attacks Comey after the former FBI director denies improperly leaking memos https://t.co/PclTm8Sa9b via @akela_lacy https://t.co/Fys1OuyoOG'
989829060120506369,2018-04-27 11:30:12,95,47,b'The Trump-media feedback loop https://t.co/8OEd8TetS8 via @POLITICOMag https://t.co/THnPgvTogV'
989826506225541120,2018-04-27 11:20:03,82,28,b'The Trump show is over https://t.co/uTaepNK25J via @POLITICOMag https://t.co/YjxAl5ityp'
989823982537977856,2018-04-27 11:10:02,14,15,b'The new conservative media establishment https://t.co/mAuVhLbbTL via @POLITICOMag @smahaskey https://t.co/pz3xEhTXcg'
989821546918305792,2018-04-27 11:00:21,15,11,b'The most prestigious slog in Washington https://t.co/8enNu2f5Fp via @POLITICOMag @mlcalderone https://t.co/0eOEd1PkCm'
989821481831096321,2018-04-27 11:00:05,105,54,"b""The nation's cartoonists take on the Philadelphia Starbucks that called police on two patrons, @realDonaldTrump's visit with Macron, Scott Pruitt's testimony and much, much more https://t.co/J0eyRuEdnO https://t.co/WPQPhqv6h2"""
989818969812013056,2018-04-27 10:50:07,16,13,b'Tenney\xe2\x80\x99s red-meat rhetoric alarms House Republicans https://t.co/cD2l7RQ60x https://t.co/rVKAfD01q2'
989816470900301827,2018-04-27 10:40:11,20,2,"b'Nerdcast: Dr. Ronny Jackson drops out, Missouri midterms heat up https://t.co/rpTieVNLgc https://t.co/BbnECjsmWE'"
989813935175098368,2018-04-27 10:30:06,43,21,"b""Chilly forecast for Merkel's visit with Trump https://t.co/agKv33F3lI via @MKarnitschnig https://t.co/3wlCBBmQpC"""
989811754564759552,2018-04-27 10:21:26,0,36,b'RT @playbookplus: The latest in Playbook: North and South Korea vow denuclearization and peace https://t.co/qUjYiwb78e https://t.co/WweDzYb\xe2\x80\xa6'
989811421243498496,2018-04-27 10:20:07,30,33,b'The cost of Donald Trump\xe2\x80\x99s deserted government https://t.co/j8fE4cUVP7 via @Woellert https://t.co/clC95UL4gd'
989808912676409344,2018-04-27 10:10:09,39,27,b'The puzzle of Sarah Huckabee Sanders https://t.co/dhqH096bIO via @POLITICOMag @JasonSchwartz https://t.co/vmxeM3G1t9'
989806412049108992,2018-04-27 10:00:13,67,31,"b"".@POLITICOMag's annual media issue is here https://t.co/U6ZI0y1Nr6 https://t.co/YQczMsmhhr"""
989803865527738369,2018-04-27 09:50:05,107,65,b'Koreas agree to get rid of nuclear weapons https://t.co/d67JzyCqcl via @AP https://t.co/bfn7EmQG6i'
989797169422053376,2018-04-27 09:23:29,28,6,b'\xf0\x9f\x93\xb7PHOTOS: Take your child to Capitol Hill (and the White House) https://t.co/MAesy5n3cl https://t.co/vIdYgYhU3v'
989794509511897088,2018-04-27 09:12:55,33,21,b'The housing market here is so expensive it\xe2\x80\x99s strangling one of America\xe2\x80\x99s biggest urban success stories. Welcome to Seattle: https://t.co/8hWIG0HivL https://t.co/UI3TToTbnv'
989791865460445184,2018-04-27 09:02:24,44,18,"b'Parents of Otto Warmbier sue North Korean government over his imprisonment, death https://t.co/2HAfllgV53 https://t.co/lZSGCBCHzF'"
989787283091087360,2018-04-27 08:44:12,58,23,b'Trump pushes to swap Electoral College for popular vote https://t.co/ErdlqkBNyR https://t.co/dOWhKnncHv'
989784678998728704,2018-04-27 08:33:51,38,22,b'Full statement: Ronny Jackson withdraws as VA secretary nominee https://t.co/Tobhq1BxGW https://t.co/PAVapFdMuz'
989782129012756481,2018-04-27 08:23:43,41,19,"b'Now it\xe2\x80\x99s year two, and life in the time of Trump has settled somewhat into a bizarre kind of routine https://t.co/zmQtp8Pm1z via @POLITICOMag https://t.co/bnEDLZ7YwV'"
989779520763789312,2018-04-27 08:13:21,8,10,b'Senate approves full new slate of FTC commissioners https://t.co/UFBX2O29WB https://t.co/9PWoAZiaNF'
989776616812298240,2018-04-27 08:01:49,23,6,b'Why Kanye loves Trump https://t.co/uRk4YJKZdK via @POLITICOMAG https://t.co/IyJlHV30tm'
989771491205046273,2018-04-27 07:41:27,40,26,b'The deep roots of Trump\xe2\x80\x99s war on the press https://t.co/tp2qHcuOPk via @POLITICOMag https://t.co/dfEeOEtSsP'
989768981031469057,2018-04-27 07:31:28,27,26,b'Trump hints at punishing countries if they don\xe2\x80\x99t back World Cup bid\nhttps://t.co/NwWnopTyij https://t.co/2ZHnUI9zfz'
989766511827927043,2018-04-27 07:21:40,44,22,b'Chuck Grassley\xe2\x80\x99s act of defiance https://t.co/ZhLQQy1BQy https://t.co/hTH0whJjcI'
989764069635670016,2018-04-27 07:11:57,107,47,b'Grassley says he wants to release transcripts tied to 2016 Trump Tower meeting https://t.co/WGAra76wtq https://t.co/dhClISmBhC'
989761612889210880,2018-04-27 07:02:12,12,6,b'Rep. Conaway: Intel agencies \xe2\x80\x9cover-redacted\xe2\x80\x9d Russia investigation findings https://t.co/6XZQ21qbfz https://t.co/xiHnfBnQbP'
989756041448468480,2018-04-27 06:40:03,16,11,"b'In meeting Mueller, Giuliani quickly gets to core of representing Trump https://t.co/KzMdzt2cfF https://t.co/KaEabPBD5W'"
989753509187735553,2018-04-27 06:29:59,35,17,"b'Port Authority ethics official cursed cop, demanded he call her \xe2\x80\x98Commissioner\xe2\x80\x99 https://t.co/S4CC1FLnAZ https://t.co/t6E6rgOMHr'"
989751008837300224,2018-04-27 06:20:03,18,8,b'Pelosi defends Hoyer\xe2\x80\x99s comments in secret recording https://t.co/0ZbfX9pDtL https://t.co/ekpD4GsDkj'
989748507668959233,2018-04-27 06:10:07,47,23,b'\xe2\x80\x98Jon poked the bear\xe2\x80\x99: Tester braces for Trump\xe2\x80\x99s revenge https://t.co/Zr4nGMUdsC https://t.co/3ZdK2HWjxS'
989746073764745217,2018-04-27 06:00:27,49,48,"b'Carson wants poor to pay more rent, work for assistance https://t.co/qgpBmliqSX https://t.co/LrhXNXxaXe'"
989740788530622469,2018-04-27 05:39:27,40,13,b'Diamond and Silk hearing quickly results in partisan bickering https://t.co/BQGyWrhQ9S https://t.co/wKtNPaSzBK'
989738124103237632,2018-04-27 05:28:51,29,12,b'Sean Spicer talks Trump\xe2\x80\x99s marriage \xe2\x80\x93 in front of the wax president himself. https://t.co/qLrAtgytKS https://t.co/BwRgxIUvzs'
989735675623686145,2018-04-27 05:19:08,25,24,b'Trump says he may change his mind on not getting involved in DOJ\xe2\x80\x99s Russia probe https://t.co/HiwFPuAjS4 https://t.co/1xkjdlaq0B'
989733280374185988,2018-04-27 05:09:37,100,51,"b'Democrats are outraged over the resignation of the House chaplain, alleging he was unjustly forced out by Republicans https://t.co/aGjKPu8DwP https://t.co/FTGfnrGXxg'"
989730862701854720,2018-04-27 05:00:00,184,44,b'MSNBC host Joy Reid will remain on the air amid a controversy over old posts expressing anti-gay views https://t.co/Il2t6ghe9E https://t.co/3uvy5U0LXS'
989728478130913281,2018-04-27 04:50:32,61,39,b'Trump tries to distance himself from personal attorney Michael Cohen https://t.co/Unf6xDywF7 https://t.co/reJJUh4A6M'
989725792010584064,2018-04-27 04:39:51,28,23,b'Rep. Conaway: Intel agencies \xe2\x80\x9cover-redacted\xe2\x80\x9d Russia investigation findings https://t.co/rjtfy9baos https://t.co/S6HTlqp9et'
989723132012314624,2018-04-27 04:29:17,30,18,b'Trump After Dark: I\xe2\x80\x99m Sorry Mr. Jackson edition\nhttps://t.co/eo0iOlTnc4 via @henrycjjackson https://t.co/3YHSuoR6l2'
989718825053577218,2018-04-27 04:12:10,184,73,b'\xe2\x80\x98Jon poked the bear\xe2\x80\x99: Tester braces for Trump\xe2\x80\x99s revenge https://t.co/FGfLir31tg https://t.co/9JL1ffhthG'
989715188965195776,2018-04-27 03:57:43,216,92,"b'Democrats are outraged over the resignation of the House chaplain, alleging he was unjustly forced out by Republicans https://t.co/jiYUPE3vSG https://t.co/Rq1Rfbae4N'"
989709876019519489,2018-04-27 03:36:37,36,12,b'Sean Spicer talks Trump\xe2\x80\x99s marriage \xe2\x80\x93 in front of the wax president himself. https://t.co/YZwfuxh5Ia https://t.co/ZFtJiJIzL6'
989706478142533633,2018-04-27 03:23:06,79,84,"b'Trump backtracks, delays release of JFK assassination records until at least 2021 https://t.co/GMHvUDgwmf https://t.co/nENXi6Zu7d'"
989703948989816833,2018-04-27 03:13:03,274,86,"b""'For his lawyers, it must be like watching your toddler play in traffic.': Trump's comments cause him legal headaches \xe2\x80\x94 again https://t.co/w0YAOd2hKu https://t.co/kWEVxty0FC"""
989701475478753283,2018-04-27 03:03:14,94,48,"b'\xe2\x80\x9cWe\xe2\x80\x99ve been censored,\xe2\x80\x9d Diamond and Silk tell Congress https://t.co/axeNyaocdq https://t.co/9RUpU1Ua8L'"
989698176671154176,2018-04-27 02:50:07,14,7,"b'Shafer: No, Amy Chozick, You\xe2\x80\x99re Not a Russian Agent https://t.co/UNfQSRgRpx via @POLITICOmag https://t.co/yl7HL8L0Jz'"
989695643680681986,2018-04-27 02:40:03,83,43,b'Reid warns Democrats to lay off impeachment talk https://t.co/Ko4sCeHSny https://t.co/12RWzti1gH'
989693162829631489,2018-04-27 02:30:12,43,21,b'Trump\xe2\x80\x99s ever-mounting scrap heap https://t.co/I0m0O0nT7K via @michaelkruse for @POLITICOMag https://t.co/AvRhugcKxa'
989690633639092227,2018-04-27 02:20:09,971,571,b'More than half of registered voters say they haven\xe2\x80\x99t noticed an increase in their paychecks as a result of the new tax law https://t.co/Lb08Yn0lzT https://t.co/DoC5YCnwWE'
989688186757578752,2018-04-27 02:10:25,31,19,b'Today in Trumpworld: Jackson withdraws and Pompeo gets confirmed via @MissBeaE https://t.co/P4NDuewYqZ'
989685642895548416,2018-04-27 02:00:19,55,68,"b'Carson wants poor to pay more rent, work for assistance https://t.co/aslmCpA7EV https://t.co/m9rSLfkUOt'"
989680557129981957,2018-04-27 01:40:06,58,34,b'Trump tries to distance himself from personal attorney Michael Cohen https://t.co/NImFgvjtuX https://t.co/yzZNravAAf'
989679156509249536,2018-04-27 01:34:32,17,9,b'Trump After Dark: I\xe2\x80\x99m Sorry Mr. Jackson edition\nhttps://t.co/q3nUEBtgCb https://t.co/TvcO3Vcwfm'
989678059019276289,2018-04-27 01:30:11,29,13,b'Giuliani hits ground running with Mueller meeting https://t.co/JRRKeDIkMK https://t.co/fyYQMx3fkj'
989674391901532160,2018-04-27 01:15:36,117,48,"b'Kim Jong Un makes history, crosses border to meet his rival\nhttps://t.co/yThAEji4fi https://t.co/NqVFzhi719'"
989672999547699200,2018-04-27 01:10:04,53,16,"b""In Seattle's booming housing market, millennials are trying to change affordability of their city https://t.co/rk3d3c5GSz https://t.co/S5e0DmibIK"""
989670494164176897,2018-04-27 01:00:07,93,66,"b'Democrats are outraged over the resignation of the House chaplain, alleging he was unjustly forced out by Republicans https://t.co/KrVlNSJ7iM https://t.co/P8OMOx59rA'"
989667980173856768,2018-04-27 00:50:08,75,27,"b""Millennials make up America's biggest generation \xe2\x80\x93 and they're transforming cities large and small https://t.co/VIDSXKJb0d https://t.co/k4d9Lz1KZg"""
989666648775946241,2018-04-27 00:44:50,145,175,b'Trump hints at punishing countries if they don\xe2\x80\x99t back World Cup bid\nhttps://t.co/I1BvoKK6Qw https://t.co/2hdyeoX5oV'
989665698749337600,2018-04-27 00:41:04,18,15,b'Trump: Tester has a \xe2\x80\x98big price to pay\xe2\x80\x99 over VA nominee\xe2\x80\x99s withdrawal https://t.co/jufZiNLv3o https://t.co/Rkap3Qv5Mt'
989662950838427648,2018-04-27 00:30:09,42,13,"b'\xe2\x80\x9cWe\xe2\x80\x99ve been censored,\xe2\x80\x9d Diamond and Silk tell Congress https://t.co/cd7Eba8ShK https://t.co/jPuIfQua8B'"
989657979258593280,2018-04-27 00:10:23,220,71,b'President Trump welcomed children to the White House on \xe2\x80\x98National Take your Child to Work Day\xe2\x80\x99 https://t.co/O0wczvW3N2'
989655422998114305,2018-04-27 00:00:14,36,20,b'Diamond and Silk hearing quickly results in partisan bickering https://t.co/5gVqxlpCBJ https://t.co/wx5nNx7444'
989652872215322624,2018-04-26 23:50:06,24,11,b'Sean Spicer talks Trump\xe2\x80\x99s marriage \xe2\x80\x93 in front of the wax president himself. https://t.co/RstFNWGON2 via @QuintForgey https://t.co/LaqZrSaTgp'
989650105606246400,2018-04-26 23:39:06,64,11,b'\xf0\x9f\x93\xb7PHOTOS: Take your child to Capitol Hill (and the White House) https://t.co/IfFLpxxUAp https://t.co/VvPvwfOumh'
989647865764089857,2018-04-26 23:30:12,23,12,b'Rep. Conaway: Intel agencies \xe2\x80\x9cover-redacted\xe2\x80\x9d Russia investigation findings https://t.co/s9262dpfzV https://t.co/FErgkgDIhj'
989645348212789248,2018-04-26 23:20:12,73,73,b'\xe2\x80\x9cVeterans are losing 6 different ways right now\xe2\x80\x9d https://t.co/ZWSiQDvs32 https://t.co/fMHZgdMQsp'
989642801800507392,2018-04-26 23:10:05,37,15,b'Are these the best cities in America for millennials? Search our database by what matters to you for your own list: https://t.co/PpTHUx4jpn https://t.co/aqWOkKolYb'
989640302758686720,2018-04-26 23:00:09,37,38,b'Carson proposes that poor should pay more rent https://t.co/yOxBCYqzLY https://t.co/db665x1R29'
989637774134403072,2018-04-26 22:50:06,12,17,b'Senate approves full new slate of FTC commissioners https://t.co/77Gz7rHvdG https://t.co/AltHPvkvGb'
989635277223317509,2018-04-26 22:40:11,34,31,b'The deep roots of Trump\xe2\x80\x99s war on the press https://t.co/pcpVg4m1b9 via @POLITICOMag @TimAlberta https://t.co/HIVKxs7YYC'
989632752457830401,2018-04-26 22:30:09,13,7,b'Hungary picks a fight in Brussels https://t.co/OeqKUJrlZ0 via @politicoeurope https://t.co/xE71ToVQzc'
989630237054066689,2018-04-26 22:20:09,16,5,b'How successful has @Heritage been during the era of Trump? @KayColesJames says to look no further than the administration\xe2\x80\x99s policies #PlaybookPowerList https://t.co/bxUslx6R1f via @ZachMontellaro https://t.co/n8TAXAQxvq'
989629247164739585,2018-04-26 22:16:13,424,154,b'Grassley says he wants to release transcripts tied to 2016 Trump Tower meeting https://t.co/f2zPYKvNwR https://t.co/ijdj6JCVZx'
989627704508067845,2018-04-26 22:10:05,38,8,b'Ronny Jackson drama overshadows Pompeo success for White House https://t.co/bl6nyc6lMz https://t.co/G7qwKaqbbl'
989626391443443712,2018-04-26 22:04:52,79,24,b'\xe2\x80\x98Jon poked the bear\xe2\x80\x99: Tester braces for Trump\xe2\x80\x99s revenge https://t.co/7uqZMmbZfL https://t.co/FCL5jT5eae'
989625040705552391,2018-04-26 21:59:30,22,27,"b""It's the latest in a series of Trump administration moves to rein in anti-poverty programs https://t.co/N3kNL3ICpx https://t.co/3lgynIqxh8"""
989623410371256323,2018-04-26 21:53:02,53,21,"b""How do you fix an affordable housing crisis in your city? Here's what a group of millennials is trying in Seattle: https://t.co/TvRoVNV9I3 https://t.co/larvKlTD8H"""
989621424406126593,2018-04-26 21:45:08,166,34,"b'With a Democratic takeover of the House looking more likely, members of the Congressional Black Caucus are pushing for more representation in leadership https://t.co/G8TbgNtRqX https://t.co/sZg1V34DvZ'"
989618901368692736,2018-04-26 21:35:06,69,46,"b'From a $43K phone booth to a stay in a lobbyist\xe2\x80\x99s condo, these are the ethical quandaries spurring investigations into the EPA chief\xe2\x80\x99s conduct https://t.co/97YjJW8RWy https://t.co/inf2rFQ5D8'"
989616388754034688,2018-04-26 21:25:07,37,23,"b'\xe2\x80\x98I have nothing to hide,\xe2\x80\x99 Pruitt told an angry Congress https://t.co/Tdw90SzbT2 https://t.co/GB9cr6xRtb'"
989613864638734336,2018-04-26 21:15:06,15,13,b'Pompeo hits ground running as Trump\xe2\x80\x99s new top diplomat https://t.co/RrJscTZfL0 https://t.co/mALP5RHV5w'
989613606466719746,2018-04-26 21:14:04,25,7,"b'These millennials are trying to make their way in Seattle, where the red-hot economy has created an affordable housing crisis https://t.co/PVHMNK3wCu'"
989612198195552256,2018-04-26 21:08:28,56,49,b'White House unveils photos of Pompeo\xe2\x80\x99s meeting with Kim Jong Un https://t.co/V6po8pAEmd https://t.co/NcLzZVvwvj'
989605342723166208,2018-04-26 20:41:14,71,74,b'BREAKING: Menendez admonished by Senate Ethics Committee https://t.co/igLMCtBdq4 https://t.co/pzPW1MC9wZ'
989604690445963272,2018-04-26 20:38:38,105,38,"b'Parents of Otto Warmbier sue North Korean government over his imprisonment, death https://t.co/OOnn4fsere https://t.co/9CWAXfx20y'"
989603820597665798,2018-04-26 20:35:11,46,19,b'Danish inventor Peter Madsen was found guilty of murdering journalist Kim Wall. He now faces life in prison\nhttps://t.co/DNLj33VlWy via @politicoeurope https://t.co/veapiaeiu2'
989602092074590208,2018-04-26 20:28:19,34,12,b'Lawmakers questioned Pruitt about these scandals and more in today\xe2\x80\x99s hearings. Pruitt said that much of what has been said about his agency has been \xe2\x80\x9cso twisted [it] does not resemble reality.\xe2\x80\x9d https://t.co/ppx7bgiKD0 (9/9) https://t.co/haJPMCjJ2o'
989601460110462976,2018-04-26 20:25:48,69,25,b'He also rented a Capitol Hill condo from the wife of an energy lobbyist for only $50 a night (and he still fell behind on rent) https://t.co/RCYFyBV12N (8/9) https://t.co/AUOl4L0rfh'
989601368565575685,2018-04-26 20:25:26,82,60,b'Pruitt also has close ties to industries that the EPA regulates. He filled the EPA\xe2\x80\x99s top ranks with lobbyists and executives who have an interest in rolling back regulations in favor of their former employers https://t.co/RCYFyBV12N (7/9) https://t.co/liLVfZBFFE'
989601188713779200,2018-04-26 20:24:43,36,26,"b'Then there\xe2\x80\x99s Pruitt\xe2\x80\x99s secrecy. The EPA keeps his travel and meetings quiet, and the White House was unaware when some of his closest aides got significant raises. https://t.co/RCYFyBV12N (6/9) https://t.co/aOymTuQbgi'"
989601064633683970,2018-04-26 20:24:14,33,33,"b'It even considered paying $70,000 for bulletproof desks. https://t.co/RCYFyBV12N (5/9) https://t.co/jKnRUpHiJ4'"
989600900527386625,2018-04-26 20:23:35,35,31,b'The EPA also gave Pruitt\xe2\x80\x99s office significant upgrades: https://t.co/RCYFyBV12N (4/9) https://t.co/Xz4mz4JIJK'
989600744994168832,2018-04-26 20:22:58,38,23,"b'He\xe2\x80\x99s spent millions of dollars on security, paying for a 20-person security detail that travels with him even on personal trips (like to Disneyland) https://t.co/RCYFyBV12N (3/9) https://t.co/7Ppnz1pCPi'"
989600624735150081,2018-04-26 20:22:29,39,17,"b'First, there\xe2\x80\x99s the obvious: His spending. The EPA chief has spent at least $105,000 on first-class flights because of threats to his safety https://t.co/RCYFyBV12N (2/9) https://t.co/5JkstXC0z6'"
989600437031636992,2018-04-26 20:21:44,232,186,b'Here\xe2\x80\x99s a complete guide to the problems facing Scott Pruitt https://t.co/RCYFyBV12N (1/9) https://t.co/TfGRknNYns'
989598764955553792,2018-04-26 20:15:06,77,78,b'Carson proposes that poor should pay more rent https://t.co/XyLx1etywc https://t.co/q4VLgZsyD9'
989596241570000899,2018-04-26 20:05:04,16,6,b'Sean Spicer talks Trump\xe2\x80\x99s marriage \xe2\x80\x93 in front of the wax president himself. https://t.co/93rktmbUfK via @QuintForgey https://t.co/U6rIspON6Y'
989593237185802240,2018-04-26 19:53:08,36,20,b'Backing for Trump isn\xe2\x80\x99t growing ahead of meeting with Kim Jong Un https://t.co/bFp1u50iem via @politicosteve https://t.co/oNBoKAkMwu'
989590710310629376,2018-04-26 19:43:05,67,12,b'\xf0\x9f\x93\xb7PHOTOS: Take your child to Capitol Hill (and the White House) https://t.co/HK5bN61Q6y https://t.co/9DsFV7D0Nq'
989588198216040448,2018-04-26 19:33:06,27,5,"b'Lionel Messi can use his name to brand sports equipment and clothing, EU court rules https://t.co/h2w0XjbbIO via @politicoeurope https://t.co/SGOoB2lQCf'"
989587509628858369,2018-04-26 19:30:22,32,19,"b""In Seattle's booming housing market, millennials are trying to change affordability of their city https://t.co/0Zzk6Cbkt6 https://t.co/EPw4cjEyh3"""
989585892393275392,2018-04-26 19:23:57,24,17,"b'Trump revealed more details about CIA Director Pompeo\xe2\x80\x99s clandestine visit to North Korea earlier this month, saying that Pompeo initially wasn\xe2\x80\x99t expected to meet face-to-face with Kim Jong-Un https://t.co/MTuFWZvGkd https://t.co/52bcCKfTFA'"
989582416061837312,2018-04-26 19:10:08,102,67,"b'Democrats are outraged over the resignation of the House chaplain, alleging he was unjustly forced out by Republicans https://t.co/YJrOH0KjjR https://t.co/tNevFSJs2K'"
989579907435986951,2018-04-26 19:00:10,12,11,b'Trump to meet with Theresa May in the U.K. in July https://t.co/BT0eT0vHxE https://t.co/IrF2xU5hlN'
989577372482580481,2018-04-26 18:50:05,84,26,b'Trump and Kanye West are of two cultures that couldn\xe2\x80\x99t seem further apart. But they\xe2\x80\x99re not as different as you might imagine. https://t.co/6p4fGtcgwX https://t.co/1Z8FKqFWxv'
989575644974665728,2018-04-26 18:43:13,257,115,"b'Bill Cosby was convicted Thursday of drugging, molesting a woman in the first big celebrity trial of the #MeToo era https://t.co/WxNQyie0uy https://t.co/etPM0cPSU0'"
989574858668498944,2018-04-26 18:40:06,12,6,b'Pelosi defends Hoyer\xe2\x80\x99s comments in secret recording https://t.co/Y5RweWDAdd https://t.co/dtAkPCnXv9'
989572380585529345,2018-04-26 18:30:15,35,27,b'Pompeo confirmed as secretary of state https://t.co/k3FsZ9ZeJQ https://t.co/pC3rG0lpIC'
989569825960755200,2018-04-26 18:20:06,34,25,b'Trump: Tester has a \xe2\x80\x98big price to pay\xe2\x80\x99 over VA nominee\xe2\x80\x99s withdrawal https://t.co/pSNnks6lEN https://t.co/ky4SptH5fb'
989567299916124162,2018-04-26 18:10:04,29,31,b'Trump says he may change his mind on not getting involved in DOJ\xe2\x80\x99s Russia probe https://t.co/0T0CGukxUe https://t.co/omkPIGPsTH'
989564839461834757,2018-04-26 18:00:17,76,23,b'Via @AP: Judge appoints former judge as special master in Michael Cohen case https://t.co/AI0nG0XT3k https://t.co/dYDhND8KZ5'
989564797887926272,2018-04-26 18:00:07,56,24,b'Full statement: Ronny Jackson withdraws as VA secretary nominee https://t.co/K2mzVl1lQA https://t.co/MtlQjOhzyq'
989562597136654338,2018-04-26 17:51:22,38,14,b'\xe2\x80\x98Embarrassment\xe2\x80\x99 or \xe2\x80\x98McCarthyism\xe2\x80\x99: Key moments as Pruitt faces lawmakers https://t.co/2N1lXxaf0w https://t.co/vpSTNRqzGH'
989562283268468737,2018-04-26 17:50:08,46,32,"b'\xe2\x80\x9cWe\xe2\x80\x99ve been censored,\xe2\x80\x9d Diamond and Silk tell Congress https://t.co/I12gRMmQOB https://t.co/iRhsZzYS7V'"
989559768879689729,2018-04-26 17:40:08,77,18,b'Trump\xe2\x80\x99s VA pick bows out after allegations pile up\nhttps://t.co/0nXr7OfAtw https://t.co/M4HryhaJAO'
989557237239738369,2018-04-26 17:30:05,44,37,"b'From a $43K phone booth to a stay in a lobbyist\xe2\x80\x99s condo, these are the ethical quandaries spurring investigations into the EPA chief\xe2\x80\x99s conduct https://t.co/GGLc21Km0R https://t.co/I9KmPSJ7UR'"
989554743918977029,2018-04-26 17:20:10,25,8,"b'Long before cries of \xe2\x80\x98fake news,\xe2\x80\x99 there was Brent Bozell and his Media Research Center.\nhttps://t.co/2tYA2nk9Vo via @POLITICOMag @TimAlberta https://t.co/x8n4Tte2h8'"
989552455665975297,2018-04-26 17:11:05,0,12,b'RT @playbookplus: The latest in Power Briefing: Pruitt blames staff for privacy booth in his office and skirting the White House on aides\xe2\x80\x99\xe2\x80\xa6'
989550570141777921,2018-04-26 17:03:35,14,7,b'Pelosi defends Hoyer\xe2\x80\x99s comments in secret recording https://t.co/IuW0katfxb https://t.co/L9AbA8Ci2Z'
989547736440758273,2018-04-26 16:52:19,133,59,"b'""Do you have any remorse for the excessive spending?"" Rep. Anna Eshoo asks Pruitt https://t.co/T3jX4baSO3 https://t.co/2DKtOkg2C2'"
989543988800770050,2018-04-26 16:37:26,71,59,b'#BREAKING: Pompeo clears key Senate hurdle to be secretary of state https://t.co/P78Dia3Qed https://t.co/D2lQf41zjU'
989543160643809280,2018-04-26 16:34:08,0,9,"b'RT @AnthonyAdragna: .@AnnElizabeth18 and my story on the Pruitt here, updating continuously, is up now. https://t.co/gX0EBy36my'"
989539662753599488,2018-04-26 16:20:15,44,9,b'For the record: This corrects a deleted tweet that mislabeled Rep. Debbie Dingell\xe2\x80\x99s (D-MI) party affiliation.'
989538383327309824,2018-04-26 16:15:09,16,11,b'Trump to meet with Theresa May in the U.K. in July https://t.co/jJ1wiLbvMH https://t.co/r9oSjOxLaE'
989538331544387585,2018-04-26 16:14:57,545,259,"b'Rep. Debbie Dingell (D-MI) asked EPA head Scott Pruitt if the agency analyzed how children, infants, pregnant women, elderly residents, low income and minority communities would be affected before proposing regulation rollbacks https://t.co/56P0xaJJG0'"
989535855919452160,2018-04-26 16:05:07,37,24,b'Diamond and Silk hearing quickly results in partisan bickering https://t.co/KLcKqCyrhj https://t.co/pV1tY9aG45'
989533445067083777,2018-04-26 15:55:32,154,59,b'Prosecutors seize on Trump interview remarks in Cohen documents fight https://t.co/zJLYwN4BwK https://t.co/tO8xzYCRxy'
989529790154772482,2018-04-26 15:41:01,98,32,"b'Rep. Pete Olson to Pruitt: ""As you know there have been many press reports about problems at the EPA under your watch. These problems cannot be solved by Congress and this committee...The solution is between you and President Donald Trump."" https://t.co/T3jX4baSO3 https://t.co/lKhNw6S3h8'"
989527041677590529,2018-04-26 15:30:05,8,10,b'Hungary picks a fight in Brussels https://t.co/Cu9yBbcqQE via @politicoeurope https://t.co/4CrBlib5lx'
989523588037431297,2018-04-26 15:16:22,84,34,"b""'I have nothing to hide' Pruitt tells angry Congress https://t.co/T3jX4baSO3"""
989522512013914113,2018-04-26 15:12:05,845,313,b'BREAKING: Senate panel approves bill to shield Mueller from Trump firing https://t.co/iBk7ZsaXSz https://t.co/aaBBFMNVkS'
