id,created_at,favorite_count,retweet_count,text,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
986784737917317120,2018-04-19 01:53:09,55,36,"b""Today in Trumpworld: Trump won't say if he'll fire Mueller and Rosenstein https://t.co/d6gIMeE7Q3 https://t.co/7Gq1A4WcLj""",25,72.80,50.00,1.59,25.77,25.00,16.00,44.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,4.00,0.00,8.00,4.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,4.00,4.00,0.00,0.00,4.00,4.00,0.00,4.00,8.00,0.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,8.00,8.00,0.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,12.00,0.00,0.00,0.00,44.00,8.00,0.00,4.00,0.00,0.00,0.00,0.00,8.00,8.00,0.00,16.00
986783970208645120,2018-04-19 01:50:06,276,85,"b""Comey's other target in new book: Rudy Giuliani\nhttps://t.co/L6QFu8p2tn https://t.co/CDdklJCdKS""",19,92.84,29.92,19.27,25.77,19.00,15.79,42.11,10.53,5.26,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,5.26,0.00,0.00,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.53,0.00,5.26,5.26,5.26,10.53,0.00,0.00,0.00,0.00,15.79,0.00,15.79,0.00,0.00,0.00,57.89,10.53,0.00,5.26,0.00,0.00,0.00,0.00,10.53,5.26,0.00,26.32
986781446160437249,2018-04-19 01:40:04,73,22,"b'Opinion: If Republicans aren\xe2\x80\x99t losing their congressional majority this coming fall, they are doing a good job of acting like it.\n\nhttps://t.co/1WNroyVwoH https://t.co/br98IZDV2J'",36,74.89,60.95,1.00,25.77,36.00,16.67,58.33,27.78,11.11,5.56,0.00,0.00,0.00,0.00,5.56,5.56,2.78,5.56,5.56,0.00,2.78,0.00,11.11,0.00,2.78,0.00,0.00,2.78,5.56,2.78,2.78,0.00,0.00,2.78,5.56,0.00,0.00,0.00,0.00,5.56,0.00,0.00,2.78,5.56,0.00,2.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,2.78,2.78,2.78,2.78,0.00,2.78,2.78,5.56,5.56,0.00,0.00,5.56,0.00,0.00,0.00,0.00,0.00,8.33,0.00,8.33,0.00,0.00,0.00,44.44,8.33,2.78,2.78,0.00,0.00,0.00,0.00,0.00,5.56,0.00,25.00
986780192835276807,2018-04-19 01:35:06,121,77,b'Judge sets Friday hearing on Trump bid to delay Stormy Daniels suit\nhttps://t.co/S5I4ofNYZM https://t.co/2Cxz1CehcP',24,98.02,66.17,7.84,25.77,24.00,12.50,41.67,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,0.00,0.00,0.00,0.00,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,0.00,4.17,0.00,0.00,0.00,0.00,0.00,0.00,4.17,0.00,0.00,4.17,0.00,0.00,0.00,0.00,0.00,12.50,0.00,4.17,8.33,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,12.50,0.00,0.00,0.00,37.50,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,20.83
986778706646626310,2018-04-19 01:29:11,1034,412,"b""'Is he 15 years loyal?': Trump allies worry Cohen will flip\nhttps://t.co/WiB3huUr3q https://t.co/iLBSXxlDCh""",22,68.79,67.52,1.00,25.77,22.00,9.09,45.45,13.64,4.55,4.55,0.00,0.00,0.00,4.55,0.00,0.00,0.00,0.00,9.09,0.00,0.00,0.00,13.64,4.55,0.00,0.00,4.55,0.00,9.09,4.55,4.55,4.55,0.00,0.00,4.55,0.00,0.00,0.00,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,9.09,0.00,0.00,0.00,0.00,0.00,9.09,4.55,4.55,0.00,0.00,4.55,0.00,0.00,0.00,0.00,0.00,0.00,13.64,0.00,13.64,0.00,0.00,0.00,59.09,9.09,0.00,4.55,0.00,4.55,0.00,0.00,9.09,9.09,0.00,22.73
986773900813111297,2018-04-19 01:10:05,14,14,b'Trump leaves door open to Russia sanctions\nhttps://t.co/eUNL3EOTbf https://t.co/1AMlt6ZvvD',19,96.69,50.00,19.27,25.77,19.00,10.53,36.84,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,15.79,5.26,10.53,0.00,0.00,0.00,5.26,0.00,0.00,0.00,15.79,0.00,15.79,0.00,0.00,0.00,47.37,10.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.53,0.00,26.32
986771401628700672,2018-04-19 01:00:10,13,10,b'Trump After Dark: Haley\xe2\x80\x99s Comet edition\nhttps://t.co/DFXCByOtth https://t.co/HcYRwlaTUj',20,96.54,50.00,1.00,25.77,20.00,15.00,30.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,15.00,0.00,0.00,0.00,65.00,10.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,40.00
986769052365451265,2018-04-19 00:50:50,18,14,b'Abe: Japan and U.S. to talk trade\nhttps://t.co/rl6gJB7WdW https://t.co/NPGSd2fqxK',18,92.84,71.09,1.00,25.77,18.00,11.11,38.89,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,0.00,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,0.00,0.00,0.00,0.00,0.00,5.56,0.00,0.00,5.56,0.00,0.00,16.67,0.00,16.67,0.00,0.00,0.00,66.67,22.22,0.00,5.56,0.00,0.00,0.00,0.00,0.00,11.11,0.00,27.78
986766356468191232,2018-04-19 00:40:07,42,21,"b"".@realDonaldTrump calls sketch of man who allegedly threatened Stormy Daniels 'a total con job' https://t.co/K6bAdod7Qi via @louisjnelson https://t.co/KxyAQI84AX""",27,97.65,86.68,1.00,1.00,27.00,25.93,48.15,14.81,3.70,0.00,0.00,0.00,0.00,0.00,0.00,3.70,3.70,7.41,0.00,0.00,0.00,0.00,0.00,3.70,0.00,3.70,0.00,3.70,3.70,0.00,3.70,3.70,3.70,0.00,11.11,0.00,0.00,0.00,3.70,3.70,0.00,0.00,0.00,0.00,3.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.70,0.00,0.00,3.70,0.00,3.70,0.00,0.00,0.00,3.70,0.00,3.70,0.00,3.70,0.00,0.00,0.00,0.00,0.00,11.11,0.00,11.11,0.00,0.00,0.00,48.15,11.11,0.00,0.00,0.00,0.00,0.00,0.00,7.41,7.41,0.00,22.22
986763848161071104,2018-04-19 00:30:09,35,10,"b'How does @BankofAmerica operate in the age of @realDonaldTrump? \xe2\x80\x9cI think that, happily, we have the ability to think independently,"" says Vice Chairwoman Anne Finucane. https://t.co/LL0N8zwV1h https://t.co/ZiIaOeGPPB'",38,89.90,78.51,4.05,74.74,12.67,26.32,60.53,26.32,5.26,2.63,0.00,2.63,0.00,0.00,0.00,2.63,5.26,7.89,5.26,2.63,2.63,0.00,13.16,0.00,0.00,2.63,0.00,0.00,2.63,2.63,0.00,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,10.53,5.26,5.26,0.00,0.00,0.00,0.00,2.63,0.00,2.63,0.00,2.63,0.00,2.63,0.00,0.00,10.53,2.63,2.63,5.26,0.00,0.00,0.00,13.16,0.00,5.26,0.00,2.63,2.63,7.89,0.00,0.00,2.63,0.00,0.00,7.89,0.00,7.89,0.00,0.00,0.00,50.00,7.89,7.89,0.00,0.00,2.63,0.00,0.00,2.63,5.26,0.00,23.68
986761313094389760,2018-04-19 00:20:04,26,14,b'Trump says Pompeo meeting with Kim Jong Un went \xe2\x80\x98very smoothly\xe2\x80\x99\nhttps://t.co/sQcyy59XDs via @louisjnelson https://t.co/H2su0LCBaw',29,97.44,75.49,1.00,25.77,29.00,20.69,31.03,6.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.90,0.00,0.00,0.00,0.00,6.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.90,0.00,3.45,3.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.45,3.45,0.00,6.90,3.45,3.45,0.00,3.45,0.00,0.00,0.00,0.00,0.00,10.34,0.00,10.34,0.00,0.00,0.00,55.17,6.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.90,0.00,41.38
986758800026857472,2018-04-19 00:10:05,609,230,"b'\xe2\x80\x9cMcConnell should not be in the U.S. Senate, let alone be the Republican Majority Leader. He is a Swamp captain,\xe2\x80\x9d West Virginia GOP Senate candidate Don Blankenship said Monday https://t.co/ywa3ieuK9M https://t.co/74Sb4gRtrm'",46,84.11,58.59,1.00,4.13,23.00,17.39,52.17,23.91,2.17,2.17,0.00,0.00,0.00,2.17,0.00,0.00,6.52,2.17,10.87,0.00,0.00,2.17,13.04,2.17,0.00,0.00,0.00,2.17,2.17,0.00,2.17,0.00,0.00,2.17,6.52,0.00,0.00,0.00,2.17,4.35,0.00,0.00,2.17,0.00,0.00,2.17,2.17,0.00,2.17,0.00,2.17,0.00,0.00,2.17,0.00,8.70,0.00,2.17,8.70,0.00,0.00,2.17,6.52,0.00,6.52,0.00,4.35,2.17,2.17,0.00,0.00,0.00,0.00,0.00,6.52,0.00,6.52,0.00,0.00,0.00,41.30,10.87,4.35,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,21.74
986756036395720705,2018-04-18 23:59:06,124,79,"b'First, Roy Moore.\n\nNow, Don Blankenship.\n\nWashington Republicans are worried about another potential GOP Senate nominee, this time in West Virginia.\nhttps://t.co/soq47yBa9d https://t.co/O5lYFph8jj'",34,85.18,50.00,6.20,1.76,34.00,29.41,44.12,14.71,5.88,0.00,0.00,0.00,0.00,0.00,0.00,5.88,0.00,5.88,2.94,2.94,0.00,0.00,2.94,2.94,0.00,0.00,2.94,2.94,2.94,0.00,2.94,2.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.94,0.00,0.00,0.00,2.94,0.00,0.00,0.00,0.00,0.00,0.00,2.94,0.00,0.00,2.94,0.00,8.82,0.00,5.88,2.94,0.00,0.00,0.00,2.94,2.94,11.76,0.00,5.88,5.88,0.00,0.00,0.00,0.00,0.00,0.00,8.82,0.00,8.82,0.00,0.00,0.00,55.88,14.71,8.82,0.00,0.00,0.00,0.00,0.00,0.00,5.88,0.00,26.47
986753771941359616,2018-04-18 23:50:06,49,19,"b'Trump dodges question on Mueller, Rosenstein firing: \xe2\x80\x98They are still here\xe2\x80\x99 https://t.co/ZFB6uaHC8w https://t.co/V6pmNNyo4P'",27,82.52,64.46,4.97,25.77,27.00,22.22,33.33,14.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.70,3.70,7.41,0.00,0.00,3.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.70,0.00,0.00,0.00,0.00,3.70,3.70,0.00,0.00,3.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.70,0.00,7.41,0.00,3.70,3.70,3.70,0.00,0.00,0.00,0.00,0.00,11.11,0.00,11.11,0.00,0.00,0.00,59.26,7.41,3.70,3.70,0.00,0.00,0.00,0.00,0.00,7.41,0.00,37.04
986751242406948865,2018-04-18 23:40:03,24,11,b'A Castro in All But Name?  https://t.co/PTb2uyMVpZ via @POLITICOmag https://t.co/ZlgYmPik0w',19,98.60,50.00,19.27,25.77,9.50,15.79,52.63,21.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,10.53,0.00,0.00,5.26,0.00,0.00,5.26,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,10.53,0.00,0.00,0.00,0.00,5.26,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,10.53,0.00,10.53,0.00,5.26,0.00,0.00,0.00,0.00,0.00,15.79,0.00,15.79,0.00,0.00,0.00,52.63,10.53,0.00,0.00,0.00,5.26,0.00,0.00,0.00,10.53,0.00,26.32
986748770145710080,2018-04-18 23:30:14,602,105,b'Senate votes to allow Duckworth\xe2\x80\x99s baby on the floor https://t.co/PsJz6Dkr9K https://t.co/lPsW2xzVi0',23,99.00,66.81,2.02,25.77,23.00,13.04,43.48,13.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,8.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,4.35,0.00,0.00,0.00,4.35,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.70,0.00,0.00,8.70,0.00,0.00,0.00,0.00,0.00,8.70,0.00,8.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.04,0.00,13.04,0.00,0.00,0.00,47.83,8.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.70,0.00,30.43
986746474485731328,2018-04-18 23:21:07,84,48,b'Kushner\xe2\x80\x99s prison-reform push hits bipartisan resistance https://t.co/zwmDz529En https://t.co/ThN43B2j7P',21,92.84,50.00,1.00,25.77,21.00,23.81,28.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.52,0.00,0.00,9.52,0.00,0.00,0.00,0.00,0.00,4.76,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,0.00,14.29,0.00,0.00,0.00,57.14,9.52,0.00,0.00,0.00,0.00,0.00,4.76,0.00,9.52,0.00,33.33
986744577154539522,2018-04-18 23:13:34,25,21,b'Trump says he\xe2\x80\x99ll bail on North Korea talks if they\xe2\x80\x99re not \xe2\x80\x98fruitful\xe2\x80\x99 https://t.co/SGYYyp2oNW https://t.co/W6IhjGu1aa',34,79.78,61.58,1.00,25.77,34.00,8.82,32.35,14.71,5.88,5.88,0.00,0.00,0.00,2.94,2.94,0.00,0.00,2.94,0.00,0.00,2.94,2.94,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.76,0.00,0.00,0.00,2.94,5.88,0.00,0.00,2.94,2.94,0.00,5.88,2.94,0.00,2.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.88,0.00,5.88,0.00,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.82,0.00,8.82,0.00,0.00,0.00,58.82,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.88,0.00,47.06
986740687986155520,2018-04-18 22:58:07,362,118,b'The world learns to ignore Trump https://t.co/rThC3mfEBI https://t.co/dk6NvWltiv',17,98.92,50.00,6.20,1.00,17.00,11.76,47.06,11.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.88,5.88,0.00,0.00,0.00,0.00,11.76,0.00,0.00,0.00,0.00,0.00,5.88,0.00,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.88,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.76,0.00,5.88,0.00,5.88,0.00,5.88,0.00,0.00,0.00,0.00,0.00,17.65,0.00,17.65,0.00,0.00,0.00,47.06,11.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.76,0.00,23.53
986738158900596737,2018-04-18 22:48:04,184,70,b'Ex-Playboy model free to discuss alleged affair with Trump after settlement https://t.co/sJuuTD1I2D https://t.co/TpQpVLaadI',23,99.00,90.38,1.00,93.61,23.00,26.09,43.48,13.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.04,0.00,0.00,0.00,0.00,0.00,8.70,4.35,0.00,0.00,0.00,4.35,4.35,0.00,0.00,0.00,0.00,13.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,4.35,0.00,0.00,0.00,4.35,0.00,0.00,17.39,0.00,13.04,0.00,0.00,0.00,39.13,8.70,0.00,0.00,0.00,0.00,0.00,4.35,0.00,8.70,0.00,17.39
986735647925964801,2018-04-18 22:38:05,197,62,b'Nikki Haley sets a red line for Trump https://t.co/UUCWK5P6ne https://t.co/tJZ6chYIbp',19,98.60,50.00,1.00,25.77,19.00,10.53,31.58,10.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,5.26,0.00,0.00,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.79,0.00,15.79,0.00,0.00,0.00,42.11,10.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.53,0.00,21.05
986733129208561664,2018-04-18 22:28:05,19,24,b'Patrick Kennedy has emerged as the unlikely go-to player for companies seeking to benefit from the Trump administration\xe2\x80\x99s multibillion-dollar response to the opioid crisis https://t.co/4K8aImtemr https://t.co/dnZBiMiJfK',41,99.00,50.00,1.00,71.55,41.00,29.27,51.22,24.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.32,14.63,2.44,0.00,2.44,0.00,4.88,2.44,2.44,0.00,0.00,0.00,2.44,2.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.88,0.00,2.44,0.00,2.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.32,0.00,0.00,2.44,2.44,2.44,0.00,4.88,0.00,2.44,2.44,0.00,0.00,4.88,0.00,0.00,2.44,0.00,0.00,7.32,0.00,7.32,0.00,0.00,0.00,31.71,4.88,0.00,0.00,0.00,0.00,0.00,4.88,0.00,4.88,0.00,17.07
986730359600701440,2018-04-18 22:17:04,13,10,b'. @JackShafer: What does Jeff Bezos want? https://t.co/skqwnWZGpi via @POLITICOMag https://t.co/dwcrNXnbOd',19,86.18,50.00,1.00,25.77,6.33,21.05,42.11,15.79,5.26,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,5.26,5.26,0.00,0.00,0.00,10.53,5.26,0.00,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,0.00,5.26,0.00,0.00,0.00,10.53,0.00,5.26,0.00,5.26,0.00,5.26,0.00,0.00,0.00,0.00,0.00,15.79,0.00,15.79,0.00,0.00,0.00,68.42,15.79,0.00,5.26,0.00,5.26,0.00,0.00,0.00,10.53,0.00,31.58
986727837666304001,2018-04-18 22:07:03,35,29,b'Trump claims he didn\xe2\x80\x99t fire Comey over Russia investigation https://t.co/iDvnuUT1g3 https://t.co/FOshBTxV5D',23,92.84,66.81,1.00,25.77,23.00,13.04,30.43,8.70,4.35,4.35,0.00,0.00,0.00,4.35,0.00,0.00,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,4.35,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,4.35,0.00,0.00,0.00,0.00,0.00,4.35,0.00,4.35,0.00,4.35,0.00,0.00,4.35,0.00,0.00,13.04,0.00,13.04,0.00,0.00,0.00,47.83,8.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.70,0.00,30.43
986725331557146629,2018-04-18 21:57:06,116,63,"b'Nearly a dozen House conservatives are calling on Jeff Sessions to start criminal investigations for former Obama administration leaders and Justice Department officials \xe2\x80\x94 including Hillary Clinton, James Comey and Loretta Lynch https://t.co/kPmWp94hOj? https://t.co/2npenjtHn5'",46,94.72,66.81,1.00,25.77,23.00,34.78,56.52,19.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.17,8.70,2.17,2.17,4.35,0.00,4.35,2.17,2.17,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,0.00,2.17,0.00,0.00,0.00,2.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.87,0.00,2.17,10.87,0.00,0.00,2.17,4.35,0.00,6.52,0.00,2.17,4.35,10.87,0.00,2.17,2.17,0.00,2.17,6.52,0.00,6.52,0.00,0.00,0.00,28.26,4.35,2.17,0.00,0.00,2.17,0.00,0.00,0.00,4.35,0.00,15.22
986722325805576193,2018-04-18 21:45:09,26,15,b'In-fighting within the National Labor Relations Board has consumed the agency to the point of paralysis https://t.co/VarDZihPcJ https://t.co/YykMnJe9pC',28,99.00,63.97,30.01,1.00,28.00,25.00,64.29,28.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.71,14.29,3.57,0.00,0.00,0.00,3.57,3.57,0.00,0.00,0.00,0.00,3.57,0.00,3.57,0.00,3.57,0.00,3.57,0.00,0.00,0.00,0.00,3.57,3.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.57,0.00,3.57,0.00,0.00,3.57,3.57,0.00,0.00,0.00,0.00,0.00,3.57,0.00,14.29,0.00,14.29,0.00,7.14,0.00,0.00,0.00,0.00,0.00,10.71,0.00,10.71,0.00,0.00,0.00,32.14,7.14,0.00,0.00,0.00,0.00,0.00,3.57,0.00,7.14,0.00,14.29
986719782060937219,2018-04-18 21:35:03,27,20,b'IRS system failure shines light on agency\xe2\x80\x99s IT struggles https://t.co/L6XxxQvB51 https://t.co/V2ceqFu6nB',23,92.84,50.00,1.00,1.00,23.00,17.39,43.48,8.70,4.35,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.70,0.00,8.70,4.35,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.70,0.00,4.35,8.70,0.00,4.35,0.00,0.00,0.00,4.35,0.00,4.35,0.00,8.70,0.00,0.00,4.35,0.00,0.00,13.04,0.00,13.04,0.00,0.00,0.00,47.83,8.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.70,0.00,30.43
986718606095511553,2018-04-18 21:30:22,42,30,b'Merkel to visit Trump at White House next week https://t.co/F1q9awbLqE via @politicoeurope https://t.co/9hIYr2L0f7',25,98.98,65.56,43.37,25.77,25.00,8.00,48.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,0.00,0.00,0.00,4.00,12.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,20.00,4.00,8.00,8.00,4.00,0.00,4.00,0.00,0.00,0.00,12.00,0.00,12.00,0.00,0.00,0.00,36.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,20.00
986714356858552321,2018-04-18 21:13:29,143,74,b'The House Agriculture Committee just approved a farm bill amendment that would prohibit the slaughter of dogs or cats for human consumption or the sale of their meat https://t.co/52xoqZxrXt https://t.co/w8ZnLzOmHq',39,95.02,50.00,1.00,73.64,39.00,23.08,61.54,33.33,5.13,2.56,0.00,0.00,0.00,0.00,2.56,2.56,10.26,7.69,2.56,2.56,5.13,0.00,2.56,0.00,0.00,0.00,0.00,0.00,2.56,2.56,0.00,0.00,0.00,0.00,5.13,0.00,0.00,0.00,0.00,7.69,0.00,0.00,2.56,5.13,0.00,5.13,0.00,0.00,0.00,0.00,2.56,0.00,0.00,0.00,2.56,2.56,0.00,0.00,2.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.56,0.00,2.56,5.13,0.00,2.56,7.69,0.00,7.69,0.00,0.00,0.00,20.51,5.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.13,0.00,10.26
